Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
root	2	3065484	FullDelay	0.006248	6248	1	6
root	2	3065485	LastDelay	0.006248	6248	1	6
root	2	3065485	FullDelay	0.006248	6248	1	6
root	2	3065486	LastDelay	0.006248	6248	1	6
root	2	3065486	FullDelay	0.006248	6248	1	6
root	2	3065487	LastDelay	0.006248	6248	1	6
root	2	3065487	FullDelay	0.006248	6248	1	6
root	2	3065488	LastDelay	0.006248	6248	1	6
root	2	3065488	FullDelay	0.006248	6248	1	6
root	2	3065489	LastDelay	0.006248	6248	1	6
root	2	3065489	FullDelay	0.006248	6248	1	6
root	2	3065490	LastDelay	0.006248	6248	1	6
root	2	3065490	FullDelay	0.006248	6248	1	6
root	2	3065491	LastDelay	0.006248	6248	1	6
root	2	3065491	FullDelay	0.006248	6248	1	6
root	2	3065492	LastDelay	0.006248	6248	1	6
root	2	3065492	FullDelay	0.006248	6248	1	6
root	2	3065493	LastDelay	0.006248	6248	1	6
root	2	3065493	FullDelay	0.006248	6248	1	6
root	2	3065494	LastDelay	0.006248	6248	1	6
root	2	3065494	FullDelay	0.006248	6248	1	6
root	2	3065495	LastDelay	0.006248	6248	1	6
root	2	3065495	FullDelay	0.006248	6248	1	6
root	2	3065496	LastDelay	0.006248	6248	1	6
root	2	3065496	FullDelay	0.006248	6248	1	6
root	2	3065497	LastDelay	0.006248	6248	1	6
root	2	3065497	FullDelay	0.006248	6248	1	6
root	2	3065498	LastDelay	0.006248	6248	1	6
root	2	3065498	FullDelay	0.006248	6248	1	6
root	2	3065499	LastDelay	0.006248	6248	1	6
root	2	3065499	FullDelay	0.006248	6248	1	6
root	2	3065500	LastDelay	0.006248	6248	1	6
root	2	3065500	FullDelay	0.006248	6248	1	6
root	2	3065501	LastDelay	0.006248	6248	1	6
root	2	3065501	FullDelay	0.006248	6248	1	6
root	2	3065502	LastDelay	0.006248	6248	1	6
root	2	3065502	FullDelay	0.006248	6248	1	6
root	2	3065503	LastDelay	0.006248	6248	1	6
root	2	3065503	FullDelay	0.006248	6248	1	6
root	2	3065504	LastDelay	0.006248	6248	1	6
root	2	3065504	FullDelay	0.006248	6248	1	6
root	2	3065505	LastDelay	0.006248	6248	1	6
root	2	3065505	FullDelay	0.006248	6248	1	6
root	2	3065506	LastDelay	0.006248	6248	1	6
root	2	3065506	FullDelay	0.006248	6248	1	6
root	2	3065507	LastDelay	0.006532	6532	1	6
root	2	3065507	FullDelay	0.006532	6532	1	6
root	2	3065508	LastDelay	0.006532	6532	1	6
root	2	3065508	FullDelay	0.006532	6532	1	6
root	2	3065509	LastDelay	0.006532	6532	1	6
root	2	3065509	FullDelay	0.006532	6532	1	6
root	2	3065510	LastDelay	0.006532	6532	1	6
root	2	3065510	FullDelay	0.006532	6532	1	6
root	2	3065511	LastDelay	0.006532	6532	1	6
root	2	3065511	FullDelay	0.006532	6532	1	6
root	2	3065512	LastDelay	0.006532	6532	1	6
root	2	3065512	FullDelay	0.006532	6532	1	6
root	2	3065513	LastDelay	0.006532	6532	1	6
root	2	3065513	FullDelay	0.006532	6532	1	6
root	2	3065514	LastDelay	0.006532	6532	1	6
root	2	3065514	FullDelay	0.006532	6532	1	6
root	2	3065515	LastDelay	0.006532	6532	1	6
root	2	3065515	FullDelay	0.006532	6532	1	6
root	2	3065516	LastDelay	0.006532	6532	1	6
root	2	3065516	FullDelay	0.006532	6532	1	6
root	2	3065517	LastDelay	0.006532	6532	1	6
root	2	3065517	FullDelay	0.006532	6532	1	6
root	2	3065518	LastDelay	0.006532	6532	1	6
root	2	3065518	FullDelay	0.006532	6532	1	6
root	2	3065519	LastDelay	0.006532	6532	1	6
root	2	3065519	FullDelay	0.006532	6532	1	6
root	2	3065520	LastDelay	0.006532	6532	1	6
root	2	3065520	FullDelay	0.006532	6532	1	6
root	2	3065521	LastDelay	0.006532	6532	1	6
root	2	3065521	FullDelay	0.006532	6532	1	6
root	2	3065522	LastDelay	0.006532	6532	1	6
root	2	3065522	FullDelay	0.006532	6532	1	6
root	2	3065523	LastDelay	0.006532	6532	1	6
root	2	3065523	FullDelay	0.006532	6532	1	6
root	2	3065524	LastDelay	0.006532	6532	1	6
root	2	3065524	FullDelay	0.006532	6532	1	6
root	2	3065525	LastDelay	0.006532	6532	1	6
root	2	3065525	FullDelay	0.006532	6532	1	6
root	2	3065526	LastDelay	0.006532	6532	1	6
root	2	3065526	FullDelay	0.006532	6532	1	6
root	2	3065527	LastDelay	0.006532	6532	1	6
root	2	3065527	FullDelay	0.006532	6532	1	6
root	2	3065528	LastDelay	0.006532	6532	1	6
root	2	3065528	FullDelay	0.006532	6532	1	6
root	2	3065529	LastDelay	0.006532	6532	1	6
root	2	3065529	FullDelay	0.006532	6532	1	6
root	2	3065530	LastDelay	0.006532	6532	1	6
root	2	3065530	FullDelay	0.006532	6532	1	6
root	2	3065531	LastDelay	0.006816	6816	1	6
root	2	3065531	FullDelay	0.006816	6816	1	6
root	2	3065532	LastDelay	0.006816	6816	1	6
root	2	3065532	FullDelay	0.006816	6816	1	6
root	2	3065533	LastDelay	0.006816	6816	1	6
root	2	3065533	FullDelay	0.006816	6816	1	6
root	2	3065534	LastDelay	0.006816	6816	1	6
root	2	3065534	FullDelay	0.006816	6816	1	6
root	2	3065535	LastDelay	0.006816	6816	1	6
root	2	3065535	FullDelay	0.006816	6816	1	6
root	2	3065536	LastDelay	0.006816	6816	1	6
root	2	3065536	FullDelay	0.006816	6816	1	6
root	2	3065537	LastDelay	0.006816	6816	1	6
root	2	3065537	FullDelay	0.006816	6816	1	6
root	2	3065538	LastDelay	0.006816	6816	1	6
root	2	3065538	FullDelay	0.006816	6816	1	6
root	2	3065539	LastDelay	0.006816	6816	1	6
root	2	3065539	FullDelay	0.006816	6816	1	6
root	2	3065540	LastDelay	0.006816	6816	1	6
root	2	3065540	FullDelay	0.006816	6816	1	6
root	2	3065541	LastDelay	0.006816	6816	1	6
root	2	3065541	FullDelay	0.006816	6816	1	6
root	2	3065542	LastDelay	0.006816	6816	1	6
root	2	3065542	FullDelay	0.006816	6816	1	6
root	2	3065543	LastDelay	0.006816	6816	1	6
root	2	3065543	FullDelay	0.006816	6816	1	6
root	2	3065544	LastDelay	0.006816	6816	1	6
root	2	3065544	FullDelay	0.006816	6816	1	6
root	2	3065545	LastDelay	0.006816	6816	1	6
root	2	3065545	FullDelay	0.006816	6816	1	6
root	2	3065546	LastDelay	0.006816	6816	1	6
root	2	3065546	FullDelay	0.006816	6816	1	6
root	2	3065547	LastDelay	0.006816	6816	1	6
root	2	3065547	FullDelay	0.006816	6816	1	6
root	2	3065548	LastDelay	0.006816	6816	1	6
root	2	3065548	FullDelay	0.006816	6816	1	6
root	2	3065549	LastDelay	0.006816	6816	1	6
root	2	3065549	FullDelay	0.006816	6816	1	6
root	2	3065550	LastDelay	0.006816	6816	1	6
root	2	3065550	FullDelay	0.006816	6816	1	6
root	2	3065551	LastDelay	0.006816	6816	1	6
root	2	3065551	FullDelay	0.006816	6816	1	6
root	2	3065552	LastDelay	0.006816	6816	1	6
root	2	3065552	FullDelay	0.006816	6816	1	6
root	2	3065553	LastDelay	0.006816	6816	1	6
root	2	3065553	FullDelay	0.006816	6816	1	6
root	2	3065554	LastDelay	0.006816	6816	1	6
root	2	3065554	FullDelay	0.006816	6816	1	6
root	2	3065555	LastDelay	0.006816	6816	1	6
root	2	3065555	FullDelay	0.006816	6816	1	6
root	2	3065556	LastDelay	0.0071	7100	1	6
root	2	3065556	FullDelay	0.0071	7100	1	6
root	2	3065557	LastDelay	0.0071	7100	1	6
root	2	3065557	FullDelay	0.0071	7100	1	6
root	2	3065558	LastDelay	0.0071	7100	1	6
root	2	3065558	FullDelay	0.0071	7100	1	6
root	2	3065559	LastDelay	0.0071	7100	1	6
root	2	3065559	FullDelay	0.0071	7100	1	6
root	2	3065560	LastDelay	0.0071	7100	1	6
root	2	3065560	FullDelay	0.0071	7100	1	6
root	2	3065561	LastDelay	0.0071	7100	1	6
root	2	3065561	FullDelay	0.0071	7100	1	6
root	2	3065562	LastDelay	0.0071	7100	1	6
root	2	3065562	FullDelay	0.0071	7100	1	6
root	2	3065563	LastDelay	0.0071	7100	1	6
root	2	3065563	FullDelay	0.0071	7100	1	6
root	2	3065564	LastDelay	0.0071	7100	1	6
root	2	3065564	FullDelay	0.0071	7100	1	6
root	2	3065565	LastDelay	0.0071	7100	1	6
root	2	3065565	FullDelay	0.0071	7100	1	6
root	2	3065566	LastDelay	0.0071	7100	1	6
root	2	3065566	FullDelay	0.0071	7100	1	6
root	2	3065567	LastDelay	0.0071	7100	1	6
root	2	3065567	FullDelay	0.0071	7100	1	6
root	2	3065568	LastDelay	0.0071	7100	1	6
root	2	3065568	FullDelay	0.0071	7100	1	6
root	2	3065569	LastDelay	0.0071	7100	1	6
root	2	3065569	FullDelay	0.0071	7100	1	6
root	2	3065570	LastDelay	0.0071	7100	1	6
root	2	3065570	FullDelay	0.0071	7100	1	6
root	2	3065571	LastDelay	0.0071	7100	1	6
root	2	3065571	FullDelay	0.0071	7100	1	6
root	2	3065572	LastDelay	0.0071	7100	1	6
root	2	3065572	FullDelay	0.0071	7100	1	6
root	2	3065573	LastDelay	0.0071	7100	1	6
root	2	3065573	FullDelay	0.0071	7100	1	6
root	2	3065574	LastDelay	0.0071	7100	1	6
root	2	3065574	FullDelay	0.0071	7100	1	6
root	2	3065575	LastDelay	0.0071	7100	1	6
root	2	3065575	FullDelay	0.0071	7100	1	6
root	2	3065576	LastDelay	0.0071	7100	1	6
root	2	3065576	FullDelay	0.0071	7100	1	6
root	2	3065577	LastDelay	0.0071	7100	1	6
root	2	3065577	FullDelay	0.0071	7100	1	6
root	2	3065578	LastDelay	0.0071	7100	1	6
root	2	3065578	FullDelay	0.0071	7100	1	6
root	2	3065579	LastDelay	0.0071	7100	1	6
root	2	3065579	FullDelay	0.0071	7100	1	6
root	2	3065580	LastDelay	0.0071	7100	1	6
root	2	3065580	FullDelay	0.0071	7100	1	6
root	2	3065581	LastDelay	0.0071	7100	1	6
root	2	3065581	FullDelay	0.0071	7100	1	6
root	2	3065582	LastDelay	0.007384	7384	1	6
root	2	3065582	FullDelay	0.007384	7384	1	6
root	2	3065583	LastDelay	0.007384	7384	1	6
root	2	3065583	FullDelay	0.007384	7384	1	6
root	2	3065584	LastDelay	0.007384	7384	1	6
root	2	3065584	FullDelay	0.007384	7384	1	6
root	2	3065585	LastDelay	0.007384	7384	1	6
root	2	3065585	FullDelay	0.007384	7384	1	6
root	2	3065586	LastDelay	0.007384	7384	1	6
root	2	3065586	FullDelay	0.007384	7384	1	6
root	2	3065587	LastDelay	0.007384	7384	1	6
root	2	3065587	FullDelay	0.007384	7384	1	6
root	2	3065588	LastDelay	0.007384	7384	1	6
root	2	3065588	FullDelay	0.007384	7384	1	6
root	2	3065589	LastDelay	0.007384	7384	1	6
root	2	3065589	FullDelay	0.007384	7384	1	6
root	2	3065590	LastDelay	0.007384	7384	1	6
root	2	3065590	FullDelay	0.007384	7384	1	6
root	2	3065591	LastDelay	0.007384	7384	1	6
root	2	3065591	FullDelay	0.007384	7384	1	6
root	2	3065592	LastDelay	0.007384	7384	1	6
root	2	3065592	FullDelay	0.007384	7384	1	6
root	2	3065593	LastDelay	0.007384	7384	1	6
root	2	3065593	FullDelay	0.007384	7384	1	6
root	2	3065594	LastDelay	0.007384	7384	1	6
root	2	3065594	FullDelay	0.007384	7384	1	6
root	2	3065595	LastDelay	0.007384	7384	1	6
root	2	3065595	FullDelay	0.007384	7384	1	6
root	2	3065596	LastDelay	0.007384	7384	1	6
root	2	3065596	FullDelay	0.007384	7384	1	6
root	2	3065597	LastDelay	0.007384	7384	1	6
root	2	3065597	FullDelay	0.007384	7384	1	6
root	2	3065598	LastDelay	0.007384	7384	1	6
root	2	3065598	FullDelay	0.007384	7384	1	6
root	2	3065599	LastDelay	0.007384	7384	1	6
root	2	3065599	FullDelay	0.007384	7384	1	6
root	2	3065600	LastDelay	0.007384	7384	1	6
root	2	3065600	FullDelay	0.007384	7384	1	6
root	2	3065601	LastDelay	0.007384	7384	1	6
root	2	3065601	FullDelay	0.007384	7384	1	6
root	2	3065602	LastDelay	0.007384	7384	1	6
root	2	3065602	FullDelay	0.007384	7384	1	6
root	2	3065603	LastDelay	0.007384	7384	1	6
root	2	3065603	FullDelay	0.007384	7384	1	6
root	2	3065604	LastDelay	0.007384	7384	1	6
root	2	3065604	FullDelay	0.007384	7384	1	6
root	2	3065605	LastDelay	0.007384	7384	1	6
root	2	3065605	FullDelay	0.007384	7384	1	6
root	2	3065606	LastDelay	0.007384	7384	1	6
root	2	3065606	FullDelay	0.007384	7384	1	6
root	2	3065607	LastDelay	0.007384	7384	1	6
root	2	3065607	FullDelay	0.007384	7384	1	6
root	2	3065608	LastDelay	0.007384	7384	1	6
root	2	3065608	FullDelay	0.007384	7384	1	6
root	2	3065609	LastDelay	0.007668	7668	1	6
root	2	3065609	FullDelay	0.007668	7668	1	6
root	2	3065610	LastDelay	0.007668	7668	1	6
root	2	3065610	FullDelay	0.007668	7668	1	6
root	2	3065611	LastDelay	0.007668	7668	1	6
root	2	3065611	FullDelay	0.007668	7668	1	6
root	2	3065612	LastDelay	0.007668	7668	1	6
root	2	3065612	FullDelay	0.007668	7668	1	6
root	2	3065613	LastDelay	0.007668	7668	1	6
root	2	3065613	FullDelay	0.007668	7668	1	6
root	2	3065614	LastDelay	0.007668	7668	1	6
root	2	3065614	FullDelay	0.007668	7668	1	6
root	2	3065615	LastDelay	0.007668	7668	1	6
root	2	3065615	FullDelay	0.007668	7668	1	6
root	2	3065616	LastDelay	0.007668	7668	1	6
root	2	3065616	FullDelay	0.007668	7668	1	6
root	2	3065617	LastDelay	0.007668	7668	1	6
root	2	3065617	FullDelay	0.007668	7668	1	6
root	2	3065618	LastDelay	0.007668	7668	1	6
root	2	3065618	FullDelay	0.007668	7668	1	6
root	2	3065619	LastDelay	0.007668	7668	1	6
root	2	3065619	FullDelay	0.007668	7668	1	6
root	2	3065620	LastDelay	0.007668	7668	1	6
root	2	3065620	FullDelay	0.007668	7668	1	6
root	2	3065621	LastDelay	0.007668	7668	1	6
root	2	3065621	FullDelay	0.007668	7668	1	6
root	2	3065622	LastDelay	0.007668	7668	1	6
root	2	3065622	FullDelay	0.007668	7668	1	6
root	2	3065623	LastDelay	0.007668	7668	1	6
root	2	3065623	FullDelay	0.007668	7668	1	6
root	2	3065624	LastDelay	0.007668	7668	1	6
root	2	3065624	FullDelay	0.007668	7668	1	6
root	2	3065625	LastDelay	0.007668	7668	1	6
root	2	3065625	FullDelay	0.007668	7668	1	6
root	2	3065626	LastDelay	0.007668	7668	1	6
root	2	3065626	FullDelay	0.007668	7668	1	6
root	2	3065627	LastDelay	0.007668	7668	1	6
root	2	3065627	FullDelay	0.007668	7668	1	6
root	2	3065628	LastDelay	0.007668	7668	1	6
root	2	3065628	FullDelay	0.007668	7668	1	6
root	2	3065629	LastDelay	0.007668	7668	1	6
root	2	3065629	FullDelay	0.007668	7668	1	6
root	2	3065630	LastDelay	0.007668	7668	1	6
root	2	3065630	FullDelay	0.007668	7668	1	6
root	2	3065631	LastDelay	0.007668	7668	1	6
root	2	3065631	FullDelay	0.007668	7668	1	6
root	2	3065632	LastDelay	0.007668	7668	1	6
root	2	3065632	FullDelay	0.007668	7668	1	6
root	2	3065633	LastDelay	0.007668	7668	1	6
root	2	3065633	FullDelay	0.007668	7668	1	6
root	2	3065634	LastDelay	0.007668	7668	1	6
root	2	3065634	FullDelay	0.007668	7668	1	6
root	2	3065635	LastDelay	0.007668	7668	1	6
root	2	3065635	FullDelay	0.007668	7668	1	6
root	2	3065636	LastDelay	0.007668	7668	1	6
root	2	3065636	FullDelay	0.007668	7668	1	6
root	2	3065637	LastDelay	0.007952	7952	1	6
root	2	3065637	FullDelay	0.007952	7952	1	6
root	2	3065638	LastDelay	0.007952	7952	1	6
root	2	3065638	FullDelay	0.007952	7952	1	6
root	2	3065639	LastDelay	0.007952	7952	1	6
root	2	3065639	FullDelay	0.007952	7952	1	6
root	2	3065640	LastDelay	0.007952	7952	1	6
root	2	3065640	FullDelay	0.007952	7952	1	6
root	2	3065641	LastDelay	0.007952	7952	1	6
root	2	3065641	FullDelay	0.007952	7952	1	6
root	2	3065642	LastDelay	0.007952	7952	1	6
root	2	3065642	FullDelay	0.007952	7952	1	6
root	2	3065643	LastDelay	0.007952	7952	1	6
root	2	3065643	FullDelay	0.007952	7952	1	6
root	2	3065644	LastDelay	0.007952	7952	1	6
root	2	3065644	FullDelay	0.007952	7952	1	6
root	2	3065645	LastDelay	0.007952	7952	1	6
root	2	3065645	FullDelay	0.007952	7952	1	6
root	2	3065646	LastDelay	0.007952	7952	1	6
root	2	3065646	FullDelay	0.007952	7952	1	6
root	2	3065647	LastDelay	0.007952	7952	1	6
root	2	3065647	FullDelay	0.007952	7952	1	6
root	2	3065648	LastDelay	0.007952	7952	1	6
root	2	3065648	FullDelay	0.007952	7952	1	6
root	2	3065649	LastDelay	0.007952	7952	1	6
root	2	3065649	FullDelay	0.007952	7952	1	6
root	2	3065650	LastDelay	0.007952	7952	1	6
root	2	3065650	FullDelay	0.007952	7952	1	6
root	2	3065651	LastDelay	0.007952	7952	1	6
root	2	3065651	FullDelay	0.007952	7952	1	6
root	2	3065652	LastDelay	0.007952	7952	1	6
root	2	3065652	FullDelay	0.007952	7952	1	6
root	2	3065653	LastDelay	0.007952	7952	1	6
root	2	3065653	FullDelay	0.007952	7952	1	6
root	2	3065654	LastDelay	0.007952	7952	1	6
root	2	3065654	FullDelay	0.007952	7952	1	6
root	2	3065655	LastDelay	0.007952	7952	1	6
root	2	3065655	FullDelay	0.007952	7952	1	6
root	2	3065656	LastDelay	0.007952	7952	1	6
root	2	3065656	FullDelay	0.007952	7952	1	6
root	2	3065657	LastDelay	0.007952	7952	1	6
root	2	3065657	FullDelay	0.007952	7952	1	6
root	2	3065658	LastDelay	0.007952	7952	1	6
root	2	3065658	FullDelay	0.007952	7952	1	6
root	2	3065659	LastDelay	0.007952	7952	1	6
root	2	3065659	FullDelay	0.007952	7952	1	6
root	2	3065660	LastDelay	0.007952	7952	1	6
root	2	3065660	FullDelay	0.007952	7952	1	6
root	2	3065661	LastDelay	0.007952	7952	1	6
root	2	3065661	FullDelay	0.007952	7952	1	6
root	2	3065662	LastDelay	0.007952	7952	1	6
root	2	3065662	FullDelay	0.007952	7952	1	6
root	2	3065663	LastDelay	0.007952	7952	1	6
root	2	3065663	FullDelay	0.007952	7952	1	6
root	2	3065664	LastDelay	0.007952	7952	1	6
root	2	3065664	FullDelay	0.007952	7952	1	6
root	2	3065665	LastDelay	0.007952	7952	1	6
root	2	3065665	FullDelay	0.007952	7952	1	6
root	2	3065666	LastDelay	0.008236	8236	1	6
root	2	3065666	FullDelay	0.008236	8236	1	6
root	2	3065667	LastDelay	0.008236	8236	1	6
root	2	3065667	FullDelay	0.008236	8236	1	6
root	2	3065668	LastDelay	0.008236	8236	1	6
root	2	3065668	FullDelay	0.008236	8236	1	6
root	2	3065669	LastDelay	0.008236	8236	1	6
root	2	3065669	FullDelay	0.008236	8236	1	6
root	2	3065670	LastDelay	0.008236	8236	1	6
root	2	3065670	FullDelay	0.008236	8236	1	6
root	2	3065671	LastDelay	0.008236	8236	1	6
root	2	3065671	FullDelay	0.008236	8236	1	6
root	2	3065672	LastDelay	0.008236	8236	1	6
root	2	3065672	FullDelay	0.008236	8236	1	6
root	2	3065673	LastDelay	0.008236	8236	1	6
root	2	3065673	FullDelay	0.008236	8236	1	6
root	2	3065674	LastDelay	0.008236	8236	1	6
root	2	3065674	FullDelay	0.008236	8236	1	6
root	2	3065675	LastDelay	0.008236	8236	1	6
root	2	3065675	FullDelay	0.008236	8236	1	6
root	2	3065676	LastDelay	0.008236	8236	1	6
root	2	3065676	FullDelay	0.008236	8236	1	6
root	2	3065677	LastDelay	0.008236	8236	1	6
root	2	3065677	FullDelay	0.008236	8236	1	6
root	2	3065678	LastDelay	0.008236	8236	1	6
root	2	3065678	FullDelay	0.008236	8236	1	6
root	2	3065679	LastDelay	0.008236	8236	1	6
root	2	3065679	FullDelay	0.008236	8236	1	6
root	2	3065680	LastDelay	0.008236	8236	1	6
root	2	3065680	FullDelay	0.008236	8236	1	6
root	2	3065681	LastDelay	0.008236	8236	1	6
root	2	3065681	FullDelay	0.008236	8236	1	6
root	2	3065682	LastDelay	0.008236	8236	1	6
root	2	3065682	FullDelay	0.008236	8236	1	6
root	2	3065683	LastDelay	0.008236	8236	1	6
root	2	3065683	FullDelay	0.008236	8236	1	6
root	2	3065684	LastDelay	0.008236	8236	1	6
root	2	3065684	FullDelay	0.008236	8236	1	6
root	2	3065685	LastDelay	0.008236	8236	1	6
root	2	3065685	FullDelay	0.008236	8236	1	6
root	2	3065686	LastDelay	0.008236	8236	1	6
root	2	3065686	FullDelay	0.008236	8236	1	6
root	2	3065687	LastDelay	0.008236	8236	1	6
root	2	3065687	FullDelay	0.008236	8236	1	6
root	2	3065688	LastDelay	0.008236	8236	1	6
root	2	3065688	FullDelay	0.008236	8236	1	6
root	2	3065689	LastDelay	0.008236	8236	1	6
root	2	3065689	FullDelay	0.008236	8236	1	6
root	2	3065690	LastDelay	0.008236	8236	1	6
root	2	3065690	FullDelay	0.008236	8236	1	6
root	2	3065691	LastDelay	0.008236	8236	1	6
root	2	3065691	FullDelay	0.008236	8236	1	6
root	2	3065692	LastDelay	0.008236	8236	1	6
root	2	3065692	FullDelay	0.008236	8236	1	6
root	2	3065693	LastDelay	0.008236	8236	1	6
root	2	3065693	FullDelay	0.008236	8236	1	6
root	2	3065694	LastDelay	0.008236	8236	1	6
root	2	3065694	FullDelay	0.008236	8236	1	6
root	2	3065695	LastDelay	0.008236	8236	1	6
root	2	3065695	FullDelay	0.008236	8236	1	6
root	2	3065696	LastDelay	0.00852	8520	1	6
root	2	3065696	FullDelay	0.00852	8520	1	6
root	2	3065697	LastDelay	0.00852	8520	1	6
root	2	3065697	FullDelay	0.00852	8520	1	6
root	2	3065698	LastDelay	0.00852	8520	1	6
root	2	3065698	FullDelay	0.00852	8520	1	6
root	2	3065699	LastDelay	0.00852	8520	1	6
root	2	3065699	FullDelay	0.00852	8520	1	6
root	2	3065700	LastDelay	0.00852	8520	1	6
root	2	3065700	FullDelay	0.00852	8520	1	6
root	2	3065701	LastDelay	0.00852	8520	1	6
root	2	3065701	FullDelay	0.00852	8520	1	6
root	2	3065702	LastDelay	0.00852	8520	1	6
root	2	3065702	FullDelay	0.00852	8520	1	6
root	2	3065703	LastDelay	0.00852	8520	1	6
root	2	3065703	FullDelay	0.00852	8520	1	6
root	2	3065704	LastDelay	0.00852	8520	1	6
root	2	3065704	FullDelay	0.00852	8520	1	6
root	2	3065705	LastDelay	0.00852	8520	1	6
root	2	3065705	FullDelay	0.00852	8520	1	6
root	2	3065706	LastDelay	0.00852	8520	1	6
root	2	3065706	FullDelay	0.00852	8520	1	6
root	2	3065707	LastDelay	0.00852	8520	1	6
root	2	3065707	FullDelay	0.00852	8520	1	6
root	2	3065708	LastDelay	0.00852	8520	1	6
root	2	3065708	FullDelay	0.00852	8520	1	6
root	2	3065709	LastDelay	0.00852	8520	1	6
root	2	3065709	FullDelay	0.00852	8520	1	6
root	2	3065710	LastDelay	0.00852	8520	1	6
root	2	3065710	FullDelay	0.00852	8520	1	6
root	2	3065711	LastDelay	0.00852	8520	1	6
root	2	3065711	FullDelay	0.00852	8520	1	6
root	2	3065712	LastDelay	0.00852	8520	1	6
root	2	3065712	FullDelay	0.00852	8520	1	6
root	2	3065713	LastDelay	0.00852	8520	1	6
root	2	3065713	FullDelay	0.00852	8520	1	6
root	2	3065714	LastDelay	0.00852	8520	1	6
root	2	3065714	FullDelay	0.00852	8520	1	6
root	2	3065715	LastDelay	0.00852	8520	1	6
root	2	3065715	FullDelay	0.00852	8520	1	6
root	2	3065716	LastDelay	0.00852	8520	1	6
root	2	3065716	FullDelay	0.00852	8520	1	6
root	2	3065717	LastDelay	0.00852	8520	1	6
root	2	3065717	FullDelay	0.00852	8520	1	6
root	2	3065718	LastDelay	0.00852	8520	1	6
root	2	3065718	FullDelay	0.00852	8520	1	6
root	2	3065719	LastDelay	0.00852	8520	1	6
root	2	3065719	FullDelay	0.00852	8520	1	6
root	2	3065720	LastDelay	0.00852	8520	1	6
root	2	3065720	FullDelay	0.00852	8520	1	6
root	2	3065721	LastDelay	0.00852	8520	1	6
root	2	3065721	FullDelay	0.00852	8520	1	6
root	2	3065722	LastDelay	0.00852	8520	1	6
root	2	3065722	FullDelay	0.00852	8520	1	6
root	2	3065723	LastDelay	0.00852	8520	1	6
root	2	3065723	FullDelay	0.00852	8520	1	6
root	2	3065724	LastDelay	0.00852	8520	1	6
root	2	3065724	FullDelay	0.00852	8520	1	6
root	2	3065725	LastDelay	0.00852	8520	1	6
root	2	3065725	FullDelay	0.00852	8520	1	6
root	2	3065726	LastDelay	0.00852	8520	1	6
root	2	3065726	FullDelay	0.00852	8520	1	6
root	2	3065727	LastDelay	0.008804	8804	1	6
root	2	3065727	FullDelay	0.008804	8804	1	6
root	2	3065728	LastDelay	0.008804	8804	1	6
root	2	3065728	FullDelay	0.008804	8804	1	6
root	2	3065729	LastDelay	0.008804	8804	1	6
root	2	3065729	FullDelay	0.008804	8804	1	6
root	2	3065730	LastDelay	0.008804	8804	1	6
root	2	3065730	FullDelay	0.008804	8804	1	6
root	2	3065731	LastDelay	0.008804	8804	1	6
root	2	3065731	FullDelay	0.008804	8804	1	6
root	2	3065732	LastDelay	0.008804	8804	1	6
root	2	3065732	FullDelay	0.008804	8804	1	6
root	2	3065733	LastDelay	0.008804	8804	1	6
root	2	3065733	FullDelay	0.008804	8804	1	6
root	2	3065734	LastDelay	0.008804	8804	1	6
root	2	3065734	FullDelay	0.008804	8804	1	6
root	2	3065735	LastDelay	0.008804	8804	1	6
root	2	3065735	FullDelay	0.008804	8804	1	6
root	2	3065736	LastDelay	0.008804	8804	1	6
root	2	3065736	FullDelay	0.008804	8804	1	6
root	2	3065737	LastDelay	0.008804	8804	1	6
root	2	3065737	FullDelay	0.008804	8804	1	6
root	2	3065738	LastDelay	0.008804	8804	1	6
root	2	3065738	FullDelay	0.008804	8804	1	6
root	2	3065739	LastDelay	0.008804	8804	1	6
root	2	3065739	FullDelay	0.008804	8804	1	6
root	2	3065740	LastDelay	0.008804	8804	1	6
root	2	3065740	FullDelay	0.008804	8804	1	6
root	2	3065741	LastDelay	0.008804	8804	1	6
